,protocol_type,service,flag,wrong_fragment,logged_in,num_outbound_cmds,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,attack_occur,attack_class
3268,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.8666666666666667,1.86,0.04,0.0,0.0,0.0,0.0,0.04,0.0,4,1,3
3269,1,45,1,0.0,0.0,0.0,1.0645792563600782,0.0,0.0,2.0,2.0,0.12,0.12,0.0,2.0,0.11764705882352941,0.12,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3270,1,45,2,0.0,0.0,0.0,1.025440313111546,0.0,0.0,2.0,2.0,0.12,0.12,0.0,2.0,0.12549019607843137,0.12,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3271,1,43,5,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.8745098039215686,0.6588235294117647,0.66,0.02,0.0,0.04,2.0,2.0,0.0,0.0,11,1,2
3272,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.19607843137254902,0.2,0.06,0.0,0.0,0.0,0.0,1.54,0.0,16,0,1
3273,1,22,9,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.44,0.07058823529411765,0.996078431372549,2.0,0.0,0.22,0.12,0.0,0.0,0.0,0.0,16,0,1
3274,1,22,4,0.0,2.0,0.0,0.33268101761252444,0.04,0.04,1.96,1.96,2.0,0.0,0.0,2.0,1.9843137254901961,1.98,0.02,0.0,0.0,0.02,0.02,0.92,0.92,0,1,0
3275,1,45,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,2.0,2.0,0.28,0.1,0.0,2.0,0.1568627450980392,0.16,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3276,2,45,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,29,1,3
3277,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.39215686274509803,0.18823529411764706,0.96,0.16,0.04,0.0,0.0,0.0,0.0,0.0,33,1,3
3278,2,40,9,0.0,0.0,0.0,1.62426614481409,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25,1,2
3279,1,37,4,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.00784313725490196,0.0,1.42,1.42,0.0,0.0,0.0,1.44,2.0,20,1,2
3280,1,22,9,0.0,2.0,0.0,0.03522504892367906,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5529411764705883,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
3281,1,22,9,0.0,2.0,0.0,0.07436399217221135,0.0,0.0,0.0,0.0,2.0,0.0,0.18,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3282,1,45,1,0.0,0.0,0.0,0.87279843444227,0.0,0.0,2.0,2.0,0.06,0.14,0.0,2.0,0.054901960784313725,0.06,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3283,0,13,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.01568627450980392,0.26666666666666666,2.0,0.0,2.0,0.58,0.0,0.0,0.0,0.0,24,1,2
3284,2,45,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,29,1,3
3285,1,22,5,0.0,0.0,0.0,0.12524461839530332,0.38,0.38,1.62,1.62,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.08,0.08,1.36,1.36,0,1,0
3286,2,11,9,0.0,0.0,0.0,0.8180039138943248,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3287,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.54,0.13333333333333333,2.0,2.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,16,0,1
3288,1,29,5,0.0,0.0,0.0,1.1663405088062622,2.0,2.0,0.0,0.0,0.14,0.12,0.0,2.0,0.1568627450980392,0.16,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
3289,1,24,1,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5019607843137255,0.5,0.02,0.0,0.0,0.0,0.0,1.3,2.0,11,1,2
3290,1,22,9,0.0,2.0,0.0,0.10176125244618395,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3291,1,40,1,0.0,0.0,0.0,1.557729941291585,0.36,0.0,1.62,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,1.8,0.0,0.0,0.3,0.0,1.7,2.0,25,1,2
3292,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8784313725490196,0.10196078431372549,0.24,0.08,0.02,0.0,0.0,0.0,0.0,0.0,4,1,3
3293,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0588235294117647,2.0,2.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,16,0,1
3294,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.44,2.0,1.9450980392156862,1.94,0.02,0.0,0.0,0.0,0.0,0.12,0.12,1,1,0
3295,2,45,9,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.02,2.0,0.0,2.0,0.00784313725490196,0.0,1.44,1.82,0.0,0.0,0.0,0.18,0.0,25,1,2
3296,1,22,9,0.0,2.0,0.0,0.050880626223091974,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3297,2,45,9,0.0,0.0,0.0,0.019569471624266144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,29,1,3
3298,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.10196078431372549,0.1,1.44,0.0,0.0,0.0,0.0,1.42,0.0,33,1,3
3299,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.1529411764705881,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
3300,1,22,4,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.66,0.2,2.0,0.0,0.6,2.0,2.0,2.0,0.0,0.0,0.0,0.02,0.02,0.1,0.1,1,1,0
3301,1,22,5,0.0,0.0,0.0,0.18786692759295498,0.12,0.12,1.88,1.88,2.0,0.0,0.0,2.0,1.9843137254901961,1.98,0.02,0.0,0.0,0.04,0.04,1.46,1.46,0,1,0
3302,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.9607843137254901,1.96,0.02,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3
3303,1,22,9,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3304,1,43,2,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.20392156862745098,0.2,0.06,0.0,0.0,0.0,0.0,0.7,1.92,11,1,2
3305,1,40,1,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.38431372549019605,0.38,0.04,0.0,0.0,0.0,0.0,0.34,1.68,5,1,4
3306,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.27450980392156865,0.0392156862745098,0.28,0.18,0.06,0.0,0.0,0.0,0.0,0.0,16,0,1
3307,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.34509803921568627,2.0,2.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,16,0,1
3308,1,36,1,0.0,0.0,0.0,0.9393346379647749,0.0,0.0,2.0,2.0,0.16,0.14,0.0,2.0,0.1411764705882353,0.14,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3309,1,45,5,0.0,0.0,0.0,1.111545988258317,2.0,2.0,0.0,0.0,0.1,0.12,0.0,2.0,0.11764705882352941,0.12,0.12,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
3310,1,22,9,0.0,2.0,0.0,0.07436399217221135,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.47058823529411764,1.8588235294117648,2.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,16,0,1
3311,1,22,9,0.0,2.0,0.0,0.019569471624266144,0.0,0.0,0.0,0.0,2.0,0.0,0.66,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3312,1,20,1,0.0,0.0,0.0,0.7945205479452054,0.0,0.0,2.0,2.0,0.1,0.12,0.0,2.0,0.0784313725490196,0.08,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3313,1,52,1,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.14901960784313725,0.14,0.04,0.0,0.0,0.0,0.0,0.56,2.0,11,1,2
3314,1,45,5,0.0,0.0,0.0,0.5088062622309197,2.0,2.0,0.0,0.0,0.06,0.12,0.0,2.0,0.03137254901960784,0.04,0.12,0.0,0.0,1.98,2.0,0.0,0.0,14,1,0
3315,1,46,5,0.0,0.0,0.0,0.37181996086105673,0.18,2.0,1.76,0.0,0.02,2.0,0.0,2.0,0.00784313725490196,0.0,0.42,0.0,0.0,0.14,2.0,1.7,0.0,25,1,2
3316,2,45,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
3317,2,45,9,0.0,0.0,0.0,1.9921722113502933,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3318,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.2627450980392156,1.26,0.04,0.0,0.0,0.0,0.0,0.04,0.04,4,1,3
3319,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.6862745098039216,1.68,0.04,0.0,0.0,0.0,0.0,0.14,0.0,4,1,3
3320,2,45,9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,16,0,1
3321,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.48627450980392156,2.0,2.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,16,0,1
3322,1,22,1,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.2588235294117647,0.26,0.9,0.0,0.0,0.0,0.0,0.26,2.0,16,0,1
3323,2,11,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.09411764705882353,0.1,0.04,0.1,0.0,0.0,0.0,0.02,0.0,16,0,1
3324,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.2627450980392156,1.26,0.04,0.0,0.0,1.08,1.04,0.02,0.02,21,1,0
3325,0,14,9,0.0,0.0,0.0,0.2700587084148728,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,1,0
3326,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.9,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3327,1,45,5,0.0,0.0,0.0,1.0176125244618395,2.0,2.0,0.0,0.0,0.06,0.14,0.0,2.0,0.07058823529411765,0.08,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
3328,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.054901960784313725,1.223529411764706,2.0,0.0,0.28,0.12,0.0,0.02,0.0,0.0,16,0,1
3329,1,45,1,0.0,0.0,0.0,0.9158512720156555,0.0,0.0,2.0,2.0,0.06,0.12,0.0,2.0,0.047058823529411764,0.04,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3330,1,45,5,0.0,0.0,0.0,1.0410958904109588,2.0,2.0,0.0,0.0,0.12,0.12,0.0,2.0,0.11764705882352941,0.12,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
3331,1,18,5,0.0,0.0,0.0,0.6731898238747553,2.0,2.0,0.0,0.0,0.02,0.18,0.0,2.0,0.01568627450980392,0.02,0.18,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
3332,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.00784313725490196,2.0,2.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,16,0,1
3333,2,40,9,0.0,0.0,0.0,0.06653620352250489,0.0,0.0,0.0,0.0,0.12,1.06,0.0,2.0,0.00784313725490196,0.0,0.98,1.94,0.0,0.0,0.0,0.06,0.0,25,1,2
3334,1,19,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023529411764705882,0.023529411764705882,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33,1,3
3335,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3336,1,22,5,0.0,0.0,0.0,0.3835616438356164,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.56,1.56,0.38,0.38,0,1,0
3337,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023529411764705882,2.0,2.0,0.0,0.66,0.02,0.0,0.0,0.0,0.0,16,0,1
3338,1,43,2,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,2.0,2.0,0.66,2.0,2.0,1.5294117647058822,0.4627450980392157,0.48,0.06,0.02,0.06,0.02,0.0,1.78,1.96,11,1,2
3339,1,22,9,0.0,2.0,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7764705882352941,2.0,2.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0,16,0,1
3340,1,22,9,0.0,2.0,0.0,0.06262230919765166,0.0,0.0,0.0,0.0,2.0,0.0,0.26,1.223529411764706,2.0,2.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,16,0,1
3341,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5490196078431373,0.5254901960784314,1.88,0.06,0.02,0.06,0.0,0.0,0.0,0.0,4,1,3
3342,1,45,1,0.0,0.0,0.0,0.4774951076320939,0.0,0.0,2.0,2.0,0.3,0.12,0.0,2.0,0.1411764705882353,0.14,0.1,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3343,1,22,5,0.0,0.0,0.0,0.23483365949119372,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.62,0.62,1.36,1.36,0,1,0
3344,1,22,4,0.0,2.0,0.0,0.2035225048923679,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.9843137254901961,1.98,0.02,0.0,0.0,0.0,0.0,0.48,0.48,0,1,0
3345,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0901960784313725,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
3346,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8235294117647058,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
3347,1,17,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.20392156862745098,0.01568627450980392,0.16,0.84,0.08,0.0,0.0,0.0,0.24,0.0,24,1,2
3348,1,18,2,0.0,0.0,0.0,0.8845401174168297,0.0,0.0,2.0,2.0,0.08,0.16,0.0,2.0,0.07058823529411765,0.08,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3349,1,45,1,0.0,0.0,0.0,0.6653620352250489,0.0,0.0,2.0,2.0,0.1,0.12,0.0,2.0,0.06274509803921569,0.06,0.1,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3350,1,45,1,0.0,0.0,0.0,0.9080234833659491,0.0,0.0,2.0,2.0,0.08,0.16,0.0,2.0,0.07058823529411765,0.08,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3351,1,45,1,0.0,0.0,0.0,0.4461839530332681,0.0,0.0,2.0,2.0,0.2,0.14,0.0,2.0,0.08627450980392157,0.08,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3352,1,22,9,0.0,2.0,0.0,0.019569471624266144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.803921568627451,1.8,0.04,0.0,0.0,0.0,0.0,0.12,0.0,16,0,1
3353,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.8470588235294118,0.5333333333333333,1.26,0.1,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
3354,1,5,1,0.0,0.0,0.0,0.5675146771037182,0.0,0.0,2.0,2.0,0.24,0.12,0.0,2.0,0.13333333333333333,0.14,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3355,1,22,9,0.0,2.0,0.0,0.12915851272015655,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8549019607843137,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
3356,1,45,1,0.0,0.0,0.0,0.16829745596868884,0.0,0.0,2.0,2.0,0.04,1.2,0.0,0.3686274509803922,0.00784313725490196,0.04,1.1,1.82,0.0,0.0,0.0,1.82,2.0,20,1,2
3357,1,22,9,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.44,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3358,1,22,4,0.0,2.0,0.0,0.050880626223091974,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.8980392156862744,1.8745098039215686,1.98,0.02,0.0,0.0,0.0,0.0,0.14,0.14,0,1,0
3359,2,45,9,0.0,0.0,0.0,0.1761252446183953,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.34,0.0,0.0,0.0,0.0,0.0,16,0,1
3360,1,63,1,0.0,0.0,0.0,0.8767123287671232,0.0,0.0,2.0,2.0,0.12,0.14,0.0,2.0,0.10196078431372549,0.1,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3361,1,55,8,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.6431372549019607,0.64,0.06,0.0,0.0,0.02,0.08,0.22,0.32,21,1,0
3362,1,45,1,0.0,0.0,0.0,0.4735812133072407,0.0,0.0,2.0,2.0,0.16,0.14,0.0,2.0,0.0784313725490196,0.08,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3363,2,45,9,0.0,0.0,0.0,1.9373776908023483,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,16,0,1
3364,1,22,9,0.0,2.0,0.0,0.050880626223091974,0.0,0.0,0.0,0.0,2.0,0.0,0.16,0.21176470588235294,2.0,2.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,16,0,1
3365,1,49,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.772549019607843,1.78,0.22,0.0,0.0,0.0,0.0,0.2,0.0,10,1,0
3366,1,22,9,0.0,2.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,2.0,0.0,0.6,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3367,1,55,2,0.0,0.0,0.0,0.003913894324853229,0.0,0.5,2.0,1.0,2.0,0.0,1.5,0.39215686274509803,0.7372549019607844,0.84,0.2,0.04,0.04,0.0,0.02,0.36,1.14,11,1,2
3368,1,22,9,0.0,2.0,0.0,0.1487279843444227,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3369,1,40,1,0.0,0.0,0.0,1.812133072407045,0.14,0.0,1.86,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,0.0,0.0,0.16,0.0,1.84,2.0,25,1,2
3370,1,22,4,0.0,2.0,0.0,0.03913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.9137254901960783,1.92,0.02,0.0,0.0,0.04,0.04,1.02,1.08,0,1,0
3371,1,55,5,0.0,0.0,0.0,0.003913894324853229,2.0,0.4,0.0,0.8,2.0,0.0,1.2,0.807843137254902,0.6745098039215687,0.68,0.06,0.02,0.04,2.0,2.0,0.0,0.0,11,1,2
3372,1,45,1,0.0,0.0,0.0,1.0841487279843443,0.0,0.0,2.0,2.0,0.12,0.12,0.0,2.0,0.13333333333333333,0.14,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
3373,1,22,9,0.0,2.0,0.0,0.1643835616438356,0.0,0.0,0.0,0.0,2.0,0.0,0.18,1.0509803921568628,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
3374,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.8352941176470587,1.1686274509803922,1.24,0.06,0.0,0.02,0.02,0.0,0.0,0.0,16,0,1
3375,1,22,9,0.0,2.0,0.0,0.07827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8392156862745098,2.0,2.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,16,0,1
3376,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.396078431372549,1.2470588235294118,1.78,0.04,0.02,0.0,0.0,0.0,0.12,0.0,4,1,3
3377,1,19,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.8196078431372549,1.0980392156862746,1.2,0.04,1.2,0.0,0.0,0.0,0.0,0.0,16,0,1
3378,1,22,5,0.0,0.0,0.0,0.2583170254403131,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.66,1.66,0.28,0.28,0,1,0
3379,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.44705882352941173,0.44,0.04,0.0,0.0,0.0,0.04,1.14,0.0,33,1,3
3380,1,22,9,0.0,2.0,0.0,0.07827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.28,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3381,0,14,9,0.0,0.0,0.0,1.9921722113502933,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.27450980392156865,0.28,0.04,0.28,0.0,0.0,0.0,0.0,0.0,27,1,0
3382,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.34,0.34,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3383,1,40,1,0.0,0.0,0.0,1.8747553816046967,0.3,0.0,1.7,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,1.96,0.0,0.0,0.24,0.0,1.76,2.0,25,1,2
3384,1,22,5,0.0,0.0,0.0,0.410958904109589,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.26,1.26,0.68,0.68,0,1,0
3385,1,22,9,0.0,2.0,0.0,0.06262230919765166,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3386,2,11,9,0.0,0.0,0.0,0.8806262230919765,0.0,0.0,0.0,0.0,2.0,0.02,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3387,1,55,1,0.0,0.0,0.0,0.003913894324853229,0.0,0.54,2.0,0.8,2.0,0.0,1.6,0.2823529411764706,0.6666666666666666,0.66,0.28,0.06,0.04,0.0,0.02,1.72,1.42,11,1,2
3388,0,13,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00784313725490196,1.7019607843137254,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7,1,2
3389,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.44,0.807843137254902,2.0,2.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0,16,0,1
3390,1,55,2,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,1.5,1.0,1.0,1.5,0.0,2.0,0.5647058823529412,0.56,0.04,0.0,0.0,0.0,0.02,1.46,1.36,11,1,2
3391,1,22,4,0.0,2.0,0.0,0.043052837573385516,0.72,0.72,1.28,1.28,2.0,0.0,0.0,2.0,1.8980392156862744,1.9,0.02,0.0,0.0,0.04,0.04,0.46,0.48,0,1,0
3392,1,22,9,0.0,2.0,0.0,0.08610567514677103,0.0,0.0,0.0,0.0,2.0,0.0,0.1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
3393,1,45,5,0.0,0.0,0.0,0.6888454011741683,2.0,2.0,0.0,0.0,0.18,0.2,0.0,2.0,0.11764705882352941,0.12,0.2,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
